url,brand,model,ram,rom,battery,network,sim,warranty_months,discount,price,location,image_url
https://www.lazada.vn/products/pdp-i2634432349.html,Samsung,galaxy m21,,,6000 mAh,,,0,12,1590000,Hồ Chí Minh,https://img.lazcdn.com/g/p/421bff6f5f76f61d2acd6c916fc7e629.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2633430668.html,Unknown,,,,6800mAh,,,0,50,1248800,Hà Nội,https://img.lazcdn.com/g/p/f0cd402a188adfee29438c1382c316d0.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2632868739.html,HONOR,x8b,,,4500mAh,,,0,16,6490000,Long An,https://img.lazcdn.com/g/p/2ea6a0de180bd4988e27ab6502a9482c.png_200x200q80.avif
https://www.lazada.vn/products/pdp-i2631778541.html,Unknown,,,,6800mAh,5G,,0,50,1283304,Hà Nội,https://img.lazcdn.com/g/p/aa884c180d5e9dad2331c4ed27cb9730.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2630835734.html,Xiaomi,redmi a3 h,,,5000 mAh,,,0,26,2149000,Hồ Chí Minh,https://img.lazcdn.com/g/p/06450fae3f098ae8322143eadf565d7a.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2630775847.html,Samsung,b galaxy m32,,,6000 mAh,,,0,5,1790000,Hồ Chí Minh,https://img.lazcdn.com/g/p/66f9712144aa9e02085a47a87bf62263.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2630703955.html,Xiaomi,redmi a3 h,,,5000 mAh,,,0,27,2099000,Hồ Chí Minh,https://img.lazcdn.com/g/p/396589bb18bac351c531255bc97471e4.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2630681533.html,Unknown,,,,6800mAh,,,0,48,1199800,Hà Nội,https://img.lazcdn.com/g/p/1d2aed0979ae93f579431255204a194d.png_200x200q80.avif
https://www.lazada.vn/products/pdp-i2630580466.html,Samsung,galaxy a55,8GB,128GB,,5G,,0,15,8490000,Đà Nẵng,https://img.lazcdn.com/g/p/2b2791f486170d183b0c059e736cd442.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2630495614.html,Samsung,galaxy s25 ultra,12GB,512GB,,,,0,9,30990000,Đà Nẵng,https://img.lazcdn.com/g/p/232ee4526c3eb2900cb7e1d9d4c9e1a4.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2629727865.html,Nubia,neo 2 20,,,,,,0,15,4690000,Hồ Chí Minh,https://img.lazcdn.com/g/p/c3f7e0ca1bcf96f43021397232c13e8f.png_200x200q80.avif
https://www.lazada.vn/products/pdp-i2629481832.html,Unknown,,,,,,,0,49,1176000,Hà Nội,https://img.lazcdn.com/g/p/ec608f075b1575b8de7749d18417ff97.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2628873140.html,Unknown,,,,7000mah,,,0,50,1136500,Hà Nội,https://img.lazcdn.com/g/p/6b8cd3f3483942d2a40810c942c35549.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2628819694.html,Unknown,,,,2850mAh,,,0,50,1017902,Hà Nội,https://img.lazcdn.com/g/p/f4a00d1b8b021648d881bd43187130b5.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2628004828.html,Unknown,,,,,5G,,0,49,1190000,Hà Nội,https://img.lazcdn.com/g/p/c031ef3ae8a4f3336cef42cacabba399.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2627578898.html,Unknown,,,,,,,0,46,1106210,Hà Nội,https://img.lazcdn.com/g/p/483d21757811aa09e21844e7ce1c3b49.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2626962433.html,Unknown,,,,,5G,,0,50,1249542,Hà Nội,https://img.lazcdn.com/g/p/bb078e28fd4b43a21e74067b241dd7a0.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2624677061.html,Samsung,j6 plus 3,,,,,,0,32,745000,Bình Định,https://img.lazcdn.com/g/p/10a0b61700c8f9053a3c2f81f4547543.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2624651379.html,Samsung,j6 plus 3,,,,,,0,50,550000,Bình Định,https://img.lazcdn.com/g/p/d5ffcb6781308fcec7d53e9ef7f482ab.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2623336689.html,Unknown,,,,,,,0,45,1148990,Hà Nội,https://img.lazcdn.com/g/p/479e9edd74bd4dd2bd94a13c198930e5.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2621756279.html,Samsung,galaxy j6 smartphone,,,,,,0,50,380000,Hà Nội,https://img.lazcdn.com/g/ff/kf/Sc309644e18f048068050f1ab52a52b6b6.png_200x200q80.avif
https://www.lazada.vn/products/pdp-i2621363107.html,Unknown,,,,,,,0,50,1123700,Hà Nội,https://img.lazcdn.com/g/p/2c7eced21531eb4616631c0e5bab522d.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2620732869.html,Samsung,m34,8Gb,128Gb,,5G,,0,31,5490000,Hà Nội,https://img.lazcdn.com/g/p/199f8105f203f22ba09fa6d9987ef7d4.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2618732631.html,Unknown,,,,6800mAh,,,0,49,1197900,Hà Nội,https://img.lazcdn.com/g/p/f0e4c9d4e6c8799e432cb29534866f8e.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2617849641.html,Samsung,galaxy s23 ultra,,,,5G,,0,0,28990000,Hà Nội,https://img.lazcdn.com/g/p/a375a517386cc2fb2881c933a39ac3fd.png_200x200q80.avif
https://www.lazada.vn/products/pdp-i2617327805.html,Samsung,galaxy a05s h,,,,,,0,0,3990000,Hà Nội,https://img.lazcdn.com/g/p/e05cbcf7dfa21773eb88ac49ed8383af.png_200x200q80.avif
https://www.lazada.vn/products/pdp-i2616989084.html,Samsung,galaxy m20 c,,,,,,0,39,909000,Quảng Ngãi,https://img.lazcdn.com/g/p/b29555dfdbb18ce9678dd29bd35cd075.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2616971297.html,Samsung,s23 ultra,,,,5G,,0,48,930000,Quảng Ngãi,https://img.lazcdn.com/g/p/87ee4ef9a004aa00a97e7c3a4f37c39c.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2616931505.html,Samsung,galaxy j2 prime,,,,,,0,35,850000,Quảng Ngãi,https://img.lazcdn.com/g/p/335be49080e5f73af71783f0ae676b58.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2616604811.html,Unknown,,,,,,,0,50,1321500,Hà Nội,https://img.lazcdn.com/g/p/0ce463000437e6c728bbcfc794dae886.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2614499948.html,Unknown,,8GB,128GB,,,,0,50,3495000,Hà Nội,https://img.lazcdn.com/g/p/0cb1d57d33f930640588a47e3c0b507c.png_200x200q80.avif
https://www.lazada.vn/products/pdp-i2612370474.html,Unknown,,,,,5G,,0,0,700000,Bến Tre,https://img.lazcdn.com/g/ff/kf/S2635882c98b84aebb68b6d6a57031880H.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2610706273.html,Samsung,j2 prime,,,,,,0,43,340000,Bạc Liêu,https://img.lazcdn.com/g/ff/kf/Sd462f34f2b354f7e82d3f577b25137f9D.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2610594319.html,Samsung,j7 prime,,,,,,0,45,550000,Bạc Liêu,https://img.lazcdn.com/g/ff/kf/Sfca3f18614004b32a2d77728b55ff5dbH.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2606723172.html,Unknown,,,,,,,0,0,900000,Hồ Chí Minh,https://img.lazcdn.com/g/p/f0fceb8ff52e540e939f02caafda44c1.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2604986901.html,Samsung,galaxy a55,8GB,128GB,,5G,,0,11,8890000,Đà Nẵng,https://img.lazcdn.com/g/p/2b2791f486170d183b0c059e736cd442.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2604813299.html,Sony,xperia xz2 compact,,,,,,0,36,1530000,Hà Nội,https://img.lazcdn.com/g/p/91e56042ed9eb23a3fc0c0dc689f143b.png_200x200q80.avif
https://www.lazada.vn/products/pdp-i2604782687.html,Unknown,,,,,,,0,48,1028676,Hà Nội,https://img.lazcdn.com/g/p/717cc7fde01630239a6db9337aa97a36.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2603851611.html,Samsung,galaxy a35,8GB,128GB,,5G,,0,0,8290000,Hồ Chí Minh,https://img.lazcdn.com/g/p/2d295880f427b92a0ce754065bd0efe7.png_200x200q80.avif
https://www.lazada.vn/products/pdp-i2603834154.html,Samsung,galaxy s21fe,,,,5G,,0,0,5900000,Hồ Chí Minh,https://img.lazcdn.com/g/p/fadbdbf61a21fd73076efc941d161bb9.png_200x200q80.avif
https://www.lazada.vn/products/pdp-i2603780338.html,Samsung,galaxy s21,,,,5G,,0,0,5600000,Hồ Chí Minh,https://img.lazcdn.com/g/p/14c84f843634b9d575733c4ecd2cd185.png_200x200q80.avif
https://www.lazada.vn/products/pdp-i2603638365.html,Samsung,galaxy s21 ultra,,,,5G,,0,0,8600000,Hồ Chí Minh,https://img.lazcdn.com/g/p/5bca322f725e4a3a0a070d63b392f7cf.png_200x200q80.avif
https://www.lazada.vn/products/pdp-i2603570277.html,Xiaomi,black shark 5,,,,5G,,0,0,5700000,Hồ Chí Minh,https://img.lazcdn.com/g/p/4c12d1fdcbc4efc3f9e819720c0a32af.png_200x200q80.avif
https://www.lazada.vn/products/pdp-i2603535657.html,Xiaomi,black shark 5,,,,,,0,0,8100000,Hồ Chí Minh,https://img.lazcdn.com/g/p/d0f2d7949a32dd90bfe510b802525aa4.png_200x200q80.avif
https://www.lazada.vn/products/pdp-i2603421042.html,Redmi,note 12r,8GB,128GB,,5G,,0,21,2929000,Nghệ An,https://img.lazcdn.com/g/p/3b18e4d64bbb920f6cc35023a73a104a.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2602922037.html,Unknown,,,,,,,0,50,1300268,Hà Nội,https://img.lazcdn.com/g/p/ec608f075b1575b8de7749d18417ff97.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2602510129.html,Samsung,a35,8GB,128GB,,5G,,0,17,6910000,Bến Tre,https://img.lazcdn.com/g/p/1ac3bb9c7c646ffc00bbb96ddcd909c1.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2601960536.html,Xiaomi,13,,,,5G,,0,0,9300000,Hồ Chí Minh,https://img.lazcdn.com/g/p/d7298a2e8b60f5dc0ddb69b12bdd2381.png_200x200q80.avif
https://www.lazada.vn/products/pdp-i2601959261.html,Unknown,,,,,,,0,50,1286900,Hà Nội,https://img.lazcdn.com/g/p/2f9c9e26813b83ed2e513a6882b690f3.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2600264148.html,Redmi,10c qua s,,,,,,0,0,1390000,Hồ Chí Minh,https://img.lazcdn.com/g/ff/kf/S3d700751d028410cbbf0f2363295132cZ.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2598706763.html,Unknown,,,,6800mAh,,,0,48,1178000,Hà Nội,https://img.lazcdn.com/g/p/c5976e67d9433fcde5ab90da151a5469.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2598479279.html,Samsung,a04,,,,,,0,37,2169000,Cần Thơ,https://img.lazcdn.com/g/p/ae4f94841f409bbaf6864dd51598bd09.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2597460548.html,Samsung,galaxy a35,8GB,128GB,5000mAh,5G,,0,16,6979000,Hồ Chí Minh,https://img.lazcdn.com/g/p/7d027053d4d5a1d48e9f2e3fd4ed8ce2.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2597433805.html,Samsung,galaxy a55,8GB,128GB,5000mAh,5G,,0,19,8109000,Hồ Chí Minh,https://img.lazcdn.com/g/p/24412bf0c448a4de355e299bdd3f21d3.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2597423499.html,Samsung,galaxy a35,8GB,128GB,5000mAh,5G,,0,19,6699000,Hồ Chí Minh,https://img.lazcdn.com/g/p/3f8d7172afa1e988e01110996ed06416.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2597396702.html,Samsung,galaxy a55,8GB,128GB,5000mAh,5G,,0,20,7999000,Hồ Chí Minh,https://img.lazcdn.com/g/p/a615061e1403e6ee70a9f0cb1e5ae7d4.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2597291689.html,Realme,v50,6GB,128GB,,5G,,0,39,2879000,Nghệ An,https://img.lazcdn.com/g/p/c73e9c6814e65fae4ce5b8d9dc601fc1.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2596118068.html,Samsung,oppo vivo xiaomi,,,,,,0,0,1250000,Hải Dương,https://img.lazcdn.com/g/p/129883ba680ca0a9b08b157380a76fa0.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2594979495.html,Unknown,,,,,,,0,48,1105089,Hà Nội,https://img.lazcdn.com/g/p/3d01626c1aab40a1b69cccc38c5fd83d.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2594852544.html,Unknown,,,,,,,0,43,1026025,Hà Nội,https://img.lazcdn.com/g/p/01caa21a72027a90c947210d8938e802.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2593496201.html,Samsung,a05,4GB,64GB,,,,0,28,2368000,Bến Tre,https://img.lazcdn.com/g/p/998103aaeea0cc9173f806a4e45064a1.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2593475550.html,Samsung,a05,4GB,64GB,,,,0,24,2506000,Bến Tre,https://img.lazcdn.com/g/p/8eab310f61bcc9f24f8c1a7dbc8cd67c.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2592180257.html,Unknown,,,,6800mAh,,,0,50,1300268,Hà Nội,https://img.lazcdn.com/g/p/5d3521a8f845a66c0425544528bc8615.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2592100149.html,OPPO,a38 h ng,,,5000mAh,,,0,40,3329000,Bến Tre,https://img.lazcdn.com/g/p/16ea35dc185da92ed1f110d03577ac05.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2590377372.html,Unknown,,,,6800mAh,,,0,50,1109499,Hà Nội,https://img.lazcdn.com/g/p/db860a0e4d957fe05ac19f4cf19604b8.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2589109974.html,Unknown,,,,6800mAh,,,0,45,1176000,Hà Nội,https://img.lazcdn.com/g/p/99bd2ebe5bb496fa791afd1382dfb0af.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2587681455.html,Unknown,,,,,5G,,0,50,1300268,Hà Nội,https://img.lazcdn.com/g/p/cc69e1a41e4d4c2ca736e9dbc7ba93cb.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2585894730.html,Samsung,galaxy a25,,,,5G,,0,20,5240000,Hà Nội,https://img.lazcdn.com/g/p/4fb230e6b5bdd98804ff3ccc6e502472.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2584848880.html,Unknown,,,,,,2,0,50,1146586,Hà Nội,https://img.lazcdn.com/g/p/a1485c1ad5a1527278c00274397470a6.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2583754499.html,Unknown,,,,,5G,,0,50,1287629,Hà Nội,https://img.lazcdn.com/g/p/819e2cc2893538e3b8459be79d408488.png_200x200q80.avif
https://www.lazada.vn/products/pdp-i2583607697.html,Unknown,,,,,,,0,49,1107836,Hà Nội,https://img.lazcdn.com/g/p/07d342c3396f8281209394b2c0b0f890.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2579325108.html,Samsung,galaxy a55,,,,5G,,0,0,9990000,Bắc Ninh,https://img.lazcdn.com/g/p/fa3004b228c1eede4029806405c6b8f2.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2579005327.html,Unknown,,4GB,64GB,,,,0,34,2049000,Hà Nội,https://img.lazcdn.com/g/p/51acd88216ca3fbeeccc43aecc877efd.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2578558300.html,Unknown,,,,6800mAh,,2,0,49,1183838,Hà Nội,https://img.lazcdn.com/g/p/f468e6e44c10f5ab3ecd7d5eb5ce73c1.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2575962012.html,Samsung,galaxy s24 ultra,,,,,,0,11,30235480,Hà Nội,https://img.lazcdn.com/g/p/71b96a70c7bbd20a3871560a0e20b6bf.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2575953054.html,Samsung,galaxy a25,,,,5G,,0,8,6079278,Hà Nội,https://img.lazcdn.com/g/p/2e7e2cf586b90b06babbf51c90cda09e.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2575946148.html,Samsung,galaxy s24,,,,,,0,10,20691000,Hà Nội,https://img.lazcdn.com/g/p/61c8baff866193a5e409e3848e6951c9.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2575944184.html,Samsung,galaxy s24 online,,,,,,0,12,23712293,Hà Nội,https://img.lazcdn.com/g/p/0af18cf24e1211b951a0b89eb2d6f00f.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2575939948.html,Samsung,galaxy s24,,,,,,0,10,24291000,Hà Nội,https://img.lazcdn.com/g/p/adf430f71efdffc2127a5b248fffed57.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2569843273.html,Samsung,a25,8Gb,128Gb,,5G,,0,21,5190000,Hà Nội,https://img.lazcdn.com/g/p/2e7e2cf586b90b06babbf51c90cda09e.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2569763287.html,Samsung,a05s,6Gb,128Gb,,,,0,19,3225000,Hà Nội,https://img.lazcdn.com/g/p/86f8c4268dee158b423c5bbeb5dabe08.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2569624862.html,Samsung,a05,6Gb,128Gb,,,,0,27,2190000,Hà Nội,https://img.lazcdn.com/g/p/5b4d02fd6217e11b377632c3053d6a6c.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2567948761.html,Unknown,,,,,,,0,0,170000,Bến Tre,https://img.lazcdn.com/g/ff/kf/S472f189f207b4b7a86f72eb3205d59baC.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2548358189.html,Unknown,,,,,5G,,0,0,5700000,Trà Vinh,https://img.lazcdn.com/g/ff/kf/S7c512fa96e96475780ae4ef468af5b66U.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2543640307.html,Xiaomi,redmi note 13,,,,,,0,6,6590000,Vĩnh Phúc,https://img.lazcdn.com/g/ff/kf/Sa8c84b3fea03409ead82b5d8e302b798g.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2540029256.html,Samsung,galaxy s24 i,,,,,,0,0,26990000,Hồ Chí Minh,https://img.lazcdn.com/g/p/bb12d17e7d874ebb8bf0446e061f47d5.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2539508878.html,Samsung,galaxy m31,,,6000 mAh,,,0,6,1590000,Hồ Chí Minh,https://img.lazcdn.com/g/p/0ea8049314f5c7b27db14984d43c801b.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2534421716.html,Samsung,galaxy s24 ultra,12GB,256GB,,,,0,34,22550600,Hồ Chí Minh,https://img.lazcdn.com/g/ff/kf/Sf0457666a38c49b183231d3972272959j.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2533872339.html,Unknown,,,,,,,0,0,247000,Hà Nội,https://img.lazcdn.com/g/p/3c11428cf93298eb2804c6d9324a66b1.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2533845776.html,Unknown,,,,,,,0,0,20000,Hà Nội,https://img.lazcdn.com/g/p/fabbf38ab74292c93beafc1e49d46394.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2533551671.html,Xiaomi,qin f22 pro,,,,,,0,7,3250000,Hải Phòng,https://img.lazcdn.com/g/p/d93e5e73b77cbf1c28100189801158d0.png_200x200q80.avif
https://www.lazada.vn/products/pdp-i2533282180.html,Unknown,,,,,,,0,0,165000,Hà Nội,https://img.lazcdn.com/g/p/95624b763678b00d3f4a0599fbb2b36e.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2526812887.html,Samsung,c3520,,,,,,0,0,650000,Hồ Chí Minh,https://img.lazcdn.com/g/p/3ea8cd94d20520c5f1c545d4432bfc61.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2526516037.html,Samsung,a70 m y,,,,,,0,0,2050000,Bạc Liêu,https://img.lazcdn.com/g/p/7d82003863bed9a502650568f214d21b.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2526461201.html,OPPO,a18,4GB,128GB,,,,0,0,3990000,Hà Nội,https://img.lazcdn.com/g/p/0f17a0b269c34017e84a8305e4b31e09.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2526453353.html,Samsung,a50s m y,,,,,,0,0,1700000,Bạc Liêu,https://img.lazcdn.com/g/p/472925461a3eb21df6a5d8d3f44f12f6.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2524371568.html,Lenovo,y400 y500 y410,,,,,,0,62,322000,Hong Kong,https://img.lazcdn.com/g/ff/kf/S38792d11140644efb0dc4447cb9cda91A.png_200x200q80.avif
https://www.lazada.vn/products/pdp-i2523316279.html,Samsung,a750,,,,,,0,0,1385000,Bến Tre,https://img.lazcdn.com/g/ff/kf/S694a51ed8f8c4f36b5bdae9b0b1ab8cfI.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2523313303.html,Samsung,a750 ram4,,,,,,0,0,1300000,Bến Tre,https://img.lazcdn.com/g/ff/kf/S0715ed3d80204750b4c908fd716662b8H.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2523277738.html,Samsung,j600,,,,,,0,0,1500000,Bến Tre,https://img.lazcdn.com/g/ff/kf/S7b6f442998ae4342aaef24f4d714f113r.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2523264901.html,Samsung,a750,,,,,,0,0,1350000,Bến Tre,https://img.lazcdn.com/g/ff/kf/Sbaec683da8104f8f9e40a7f4cb658276c.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2522450572.html,Samsung,galaxy a05,4GB,64GB,,,,0,9,3190000,Sóc Trăng,https://img.lazcdn.com/g/ff/kf/S9ae491891b354ad7bb65e89f3055d32cM.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2516565523.html,Samsung,galaxy a15,8GB,128GB,,5G,,0,10,5690000,Đà Nẵng,https://img.lazcdn.com/g/p/c54d6267f0e175e33ae76d4957938797.png_200x200q80.avif
https://www.lazada.vn/products/pdp-i2516499497.html,Samsung,galaxy a25,6GB,128GB,,5G,,0,9,5990000,Đà Nẵng,https://img.lazcdn.com/g/p/667b9499d7ecadaf598a8bcbabfd48cd.png_200x200q80.avif
https://www.lazada.vn/products/pdp-i2515495089.html,Samsung,galaxy a15 lte,8GB,128GB,,,,0,10,4490000,Đà Nẵng,https://img.lazcdn.com/g/p/4353b2ed0ef6d0d1c92bdcd45be4d1a3.png_200x200q80.avif
https://www.lazada.vn/products/pdp-i2514005598.html,Samsung,galaxy a05,4GB,128GB,,,,0,0,3036000,Hải Phòng,https://img.lazcdn.com/g/p/239c8e3b0696349bd9cb0718bbd9487e.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2507728817.html,Samsung,galaxy m55,12GB,256GB,,5G,,0,31,8990000,Đà Nẵng,https://img.lazcdn.com/g/p/a07116c6f76cfda0054dfce13fc42d01.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2507359182.html,Samsung,note 10,,,,,,0,0,6100000,Hồ Chí Minh,https://img.lazcdn.com/g/p/48244cce2a0f6af162efd27980ef8b09.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2505325810.html,Xiaomi,redmi 6,3Gb,32Gb,,,2,0,50,775000,Nam Định,https://img.lazcdn.com/g/ff/kf/S6b21d6b7dd1b4fc59042690083c6dd1dk.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2504883100.html,Unknown,,,,,,,0,41,1272000,Hà Nội,https://img.lazcdn.com/g/p/88d268ec9807d34aae79e09f05ffc84b.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2504720472.html,Samsung,s21,,,,,,0,0,6800000,Hồ Chí Minh,https://img.lazcdn.com/g/p/9689bd5a27a315977d500735d7b8aec2.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2502028446.html,Samsung,galaxy s23,,,,5G,2,0,0,12290000,Hà Nội,https://img.lazcdn.com/g/p/2738a225f184597238b76f49fec14043.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2500695835.html,OPPO,neo5 a31 i,,,,,,0,3,289999,Hải Phòng,https://img.lazcdn.com/g/p/d4c9552401491715c894b69f9a7cac21.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2499028210.html,Samsung,s21,,,,5G,2,0,0,5600000,Hồ Chí Minh,https://img.lazcdn.com/g/p/b3823fb604838bb3c3fc3f1777571c20.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2498737037.html,Motorola,g53y,4GB,128GB,,,,0,33,2659000,Nghệ An,https://img.lazcdn.com/g/p/b9282dee67c28dc2fa817e70dda110ff.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2497792029.html,Samsung,galaxy a05 128,,,,,,0,7,2860000,Hà Nội,https://img.lazcdn.com/g/p/e10b334214aefae3146327abdde6af82.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2497729247.html,Samsung,galaxy m34,,,,5G,,0,10,7191000,Hà Nội,https://img.lazcdn.com/g/p/ba60b71c62747781c19a3c94ac14eafc.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2497558954.html,Samsung,galaxy a24,128GB,6GB,,,,0,10,5840997,Hà Nội,https://img.lazcdn.com/g/p/339b261a4b66df727ea02fe9345901c8.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2497404092.html,Samsung,galaxy s23ultra,,,,5G,,0,9,20990000,Hồ Chí Minh,https://img.lazcdn.com/g/p/a1a3180e58d074a565cbfdbb99110d20.png_200x200q80.avif
https://www.lazada.vn/products/pdp-i2496646653.html,Samsung,galaxy a25,,,,5G,,0,0,6590000,Hồ Chí Minh,https://img.lazcdn.com/g/p/7d811a6bcdfca81377238fddc4e5ff88.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2490253439.html,Samsung,a03s i n,,,,,2,0,41,890000,Quảng Ngãi,https://img.lazcdn.com/g/p/78ed1f99f2312cf49ae5267e7326fee9.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2485059639.html,Unknown,,,,,,,0,0,1500000,Hồ Chí Minh,https://img.lazcdn.com/g/p/a08872c18a49a06a4b65deb0847f151e.png_200x200q80.avif
https://www.lazada.vn/products/pdp-i2484389320.html,Xiaomi,redmi 13,6GB,128GB,,,,0,24,3270000,Hồ Chí Minh,https://img.lazcdn.com/g/p/665a1b041bad66981ec9a82627d2c57d.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2483938870.html,Unknown,,,,,,,0,0,2870000,Hà Nam,https://img.lazcdn.com/g/p/029097f9c628b886479b14bc6c9b02d5.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2483735945.html,Unknown,,,,6800mAh,,,0,50,1276880,Hà Nội,https://img.lazcdn.com/g/p/6744da8aa00a25d4e027eec7cec251a6.jpg_200x200q80.avif
https://www.lazada.vn/products/pdp-i2482824276.html,OPPO,a38 h ng,,,,,,0,29,3200000,Hà Nội,https://img.lazcdn.com/g/p/929546a31d37ca005ed81f6ac5271ffb.jpg_200x200q80.avif
